PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target
9.192836826213242,1.9485830707786154,-1.1231661649251463,-3.6337308974191385,1.195110124217062,1.411424451803053,2.1593698677701996,-0.39840723004087797,-0.1571183594433694,-0.8774018798938612,0
2.387801795802216,-3.768171742067566,-0.5292926867404228,-1.1182638623273604,-0.6217749802052789,0.028656354525270024,0.013358093546658636,0.24098845852526407,-0.7119048160296904,1.10699494386317,0
5.733896279731704,-1.0751737966209136,-0.5517475931812111,-0.9120826710188207,0.17708589843163045,0.5414521472561725,-0.668166483739604,0.0973737382070905,0.024065642825559487,0.4542753997551029,0
7.122953197708881,10.275589121812805,-3.2327895479751083,-0.15254703016112334,2.9608784018284826,3.0534218246170814,1.429910699232579,1.059565241132605,-1.4054396667379514,-1.1169752748852841,0
3.935302073678098,-1.9480715678001714,1.389766726311886,-2.940639346699836,-0.5467474017693295,-1.2264946427263952,-0.9362125458835748,0.636376061079997,-0.26380546389963044,0.377704468131055,0
2.380247150345935,3.949928895550164,-2.934876793295818,-0.9410368715107575,1.0560419315215375,-0.4510386519750556,0.4904451157185938,-0.16544387692292198,-0.13347309933826462,-0.5304312173874982,0
2.238883308052405,-2.6900312772980626,-1.6399129289299457,-0.1493398877321989,-0.04035951797864446,-0.12894843436958672,-0.3015674457450692,0.08369819031124377,-0.08002457152881219,0.21914335194732162,0
2.1432985003775453,2.3402440069495443,-0.8719472621970099,0.127042857314547,1.4274366729137122,-1.257039192240928,0.9740998490315592,-0.6533382619527773,0.24818364707281956,1.0005861248381704,0
3.1749242930837327,3.391812951846844,-3.119985910378651,0.6012970531658856,1.5222903919203816,0.5595447276551312,-0.21510369959346223,-0.6873411939753596,0.5119238979503719,0.029187464384101833,0
6.351746789526093,7.727174066864844,-4.34191581326578,3.3752015799434685,-1.710263142440932,-0.7239087403159185,2.5198398244746496,0.365148889414755,-0.7173966873313757,-1.1656307898671807,0
-0.8104137708452948,-2.6592754976869597,-0.488829793874596,1.6725665641372591,-0.2758115691395719,0.12733183873981407,0.6250123175381551,0.16574954673946135,-0.3013805579778288,0.37623537269415874,0
2.6511004772423985,0.06656792656644868,-1.5264552984284545,-0.05126156174295214,-0.3319511155712888,0.7648666377047475,0.6660924496743907,0.6195450657489717,-0.40094081585296304,-0.3310691700733938,0
8.18503445814795,2.7009764926129693,5.730230807404688,1.1122565548373633,-1.0434704479700303,2.5945712431253867,0.9414973501780576,-3.3217839997427796,-0.7477883706292368,0.3959461526842479,0
0.3421259139901531,-0.9682792608579348,1.7171715837733292,0.5950029515744077,-0.4680105099125205,1.0076601120936794,-1.7990811518798426,1.1066573531074986,0.2676251566901183,0.4395816155473111,0
4.342379194647855,4.861083312492757,-2.8161155387334156,1.454557034967453,-1.290062848284567,-0.34971623791301737,0.742880495115485,-0.2809261739080824,-0.6751038033714245,-0.11565698692066086,0
4.075656175346033,2.977061180367681,-3.1252741488967475,2.4580708567479634,0.40834212239316425,0.495777978925298,0.9150568590202597,0.3025236677276788,0.45694013604691114,0.4471574606512153,0
0.23005501571000417,-1.5647577252734428,-0.8025191537880166,0.6505829141841264,0.49471104987949055,-0.7621910180301393,-0.08684701919719127,0.02950898246158775,0.5032261712626108,-0.49967240923147543,0
4.4180109159829914,1.418670333419514,-2.2703190300830154,0.18627241456690066,1.4238611922717364,-0.7524893109854609,0.4419848497911019,-0.4137697442198199,0.01867309899889507,0.35663002467283683,0
4.948703550565109,-4.11433352496481,-0.31474911073336026,0.0882065178710426,0.05671517579036404,-1.137688853438314,-0.25128286196935096,0.7421519448059607,0.4104471542506519,-0.571327109218513,0
-1.2370633569552285,-0.18821495375647507,-0.5932834977755036,-1.5963460972617454,0.44215423440872376,-0.04863678111069629,-1.201687448171204,0.40362571105790773,0.40530042887107687,0.005925576685253936,1
-1.5781612348121732,0.5728081925090146,-1.8014467053426644,-1.125275726780623,0.39526973340748045,0.4308412527140675,0.3384836597152723,-0.861959436843902,-0.18720117416460808,0.3609238516445818,1
-3.5573363735500108,1.662949903624245,0.45118744720163806,-2.0737646831914875,0.49074649913182705,-0.7700683482173303,-0.19103873699687754,-0.24446205893709055,0.5468962125135706,0.007636657937487844,1
4.733210788209763,3.3049637282937705,-1.4665366905115753,-2.041150083976513,0.02622012214807776,3.023043860035554,-1.0071797496347674,0.1046367123283426,0.1685114455163504,-0.24562069098385206,0
